      Absolute Path                 Relative Path      Class
D:\PYTHON_cem3\modified_dataset\polar bear_0169.jpg    polar bear_0169.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0170.jpg    polar bear_0170.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0171.jpg    polar bear_0171.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0172.jpg    polar bear_0172.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0173.jpg    polar bear_0173.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0174.jpg    polar bear_0174.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0175.jpg    polar bear_0175.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0176.jpg    polar bear_0176.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0177.jpg    polar bear_0177.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0178.jpg    polar bear_0178.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0179.jpg    polar bear_0179.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0180.jpg    polar bear_0180.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0181.jpg    polar bear_0181.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0182.jpg    polar bear_0182.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0183.jpg    polar bear_0183.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0184.jpg    polar bear_0184.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0185.jpg    polar bear_0185.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0186.jpg    polar bear_0186.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0187.jpg    polar bear_0187.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0188.jpg    polar bear_0188.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0189.jpg    polar bear_0189.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0190.jpg    polar bear_0190.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0191.jpg    polar bear_0191.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0192.jpg    polar bear_0192.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0193.jpg    polar bear_0193.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0194.jpg    polar bear_0194.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0195.jpg    polar bear_0195.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0196.jpg    polar bear_0196.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0197.jpg    polar bear_0197.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0198.jpg    polar bear_0198.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0199.jpg    polar bear_0199.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0200.jpg    polar bear_0200.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0201.jpg    polar bear_0201.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0202.jpg    polar bear_0202.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0203.jpg    polar bear_0203.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0204.jpg    polar bear_0204.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0205.jpg    polar bear_0205.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0206.jpg    polar bear_0206.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0207.jpg    polar bear_0207.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0208.jpg    polar bear_0208.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0209.jpg    polar bear_0209.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0210.jpg    polar bear_0210.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0211.jpg    polar bear_0211.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0212.jpg    polar bear_0212.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0213.jpg    polar bear_0213.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0214.jpg    polar bear_0214.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0215.jpg    polar bear_0215.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0216.jpg    polar bear_0216.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0217.jpg    polar bear_0217.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0218.jpg    polar bear_0218.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0219.jpg    polar bear_0219.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0220.jpg    polar bear_0220.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0221.jpg    polar bear_0221.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0222.jpg    polar bear_0222.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0223.jpg    polar bear_0223.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0224.jpg    polar bear_0224.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0225.jpg    polar bear_0225.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0226.jpg    polar bear_0226.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0227.jpg    polar bear_0227.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0228.jpg    polar bear_0228.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0229.jpg    polar bear_0229.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0230.jpg    polar bear_0230.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0231.jpg    polar bear_0231.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0232.jpg    polar bear_0232.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0233.jpg    polar bear_0233.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0234.jpg    polar bear_0234.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0235.jpg    polar bear_0235.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0236.jpg    polar bear_0236.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0237.jpg    polar bear_0237.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0238.jpg    polar bear_0238.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0239.jpg    polar bear_0239.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0240.jpg    polar bear_0240.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0241.jpg    polar bear_0241.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0242.jpg    polar bear_0242.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0243.jpg    polar bear_0243.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0244.jpg    polar bear_0244.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0245.jpg    polar bear_0245.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0246.jpg    polar bear_0246.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0247.jpg    polar bear_0247.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0248.jpg    polar bear_0248.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0249.jpg    polar bear_0249.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0250.jpg    polar bear_0250.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0251.jpg    polar bear_0251.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0252.jpg    polar bear_0252.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0253.jpg    polar bear_0253.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0254.jpg    polar bear_0254.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0255.jpg    polar bear_0255.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0256.jpg    polar bear_0256.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0257.jpg    polar bear_0257.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0258.jpg    polar bear_0258.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0259.jpg    polar bear_0259.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0260.jpg    polar bear_0260.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0261.jpg    polar bear_0261.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0262.jpg    polar bear_0262.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0263.jpg    polar bear_0263.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0264.jpg    polar bear_0264.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0265.jpg    polar bear_0265.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0266.jpg    polar bear_0266.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0267.jpg    polar bear_0267.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0268.jpg    polar bear_0268.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0269.jpg    polar bear_0269.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0270.jpg    polar bear_0270.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0271.jpg    polar bear_0271.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0272.jpg    polar bear_0272.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0273.jpg    polar bear_0273.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0274.jpg    polar bear_0274.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0275.jpg    polar bear_0275.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0276.jpg    polar bear_0276.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0277.jpg    polar bear_0277.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0278.jpg    polar bear_0278.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0279.jpg    polar bear_0279.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0280.jpg    polar bear_0280.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0281.jpg    polar bear_0281.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0282.jpg    polar bear_0282.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0283.jpg    polar bear_0283.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0284.jpg    polar bear_0284.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0285.jpg    polar bear_0285.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0286.jpg    polar bear_0286.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0287.jpg    polar bear_0287.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0288.jpg    polar bear_0288.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0289.jpg    polar bear_0289.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0290.jpg    polar bear_0290.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0291.jpg    polar bear_0291.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0292.jpg    polar bear_0292.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0293.jpg    polar bear_0293.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0294.jpg    polar bear_0294.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0295.jpg    polar bear_0295.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0296.jpg    polar bear_0296.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0297.jpg    polar bear_0297.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0298.jpg    polar bear_0298.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0299.jpg    polar bear_0299.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0300.jpg    polar bear_0300.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0301.jpg    polar bear_0301.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0302.jpg    polar bear_0302.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0303.jpg    polar bear_0303.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0304.jpg    polar bear_0304.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0305.jpg    polar bear_0305.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0306.jpg    polar bear_0306.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0307.jpg    polar bear_0307.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0308.jpg    polar bear_0308.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0309.jpg    polar bear_0309.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0310.jpg    polar bear_0310.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0311.jpg    polar bear_0311.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0312.jpg    polar bear_0312.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0313.jpg    polar bear_0313.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0314.jpg    polar bear_0314.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0315.jpg    polar bear_0315.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0316.jpg    polar bear_0316.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0317.jpg    polar bear_0317.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0318.jpg    polar bear_0318.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0319.jpg    polar bear_0319.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0320.jpg    polar bear_0320.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0321.jpg    polar bear_0321.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0322.jpg    polar bear_0322.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0323.jpg    polar bear_0323.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0324.jpg    polar bear_0324.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0325.jpg    polar bear_0325.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0326.jpg    polar bear_0326.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0327.jpg    polar bear_0327.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0328.jpg    polar bear_0328.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0329.jpg    polar bear_0329.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0330.jpg    polar bear_0330.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0331.jpg    polar bear_0331.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0332.jpg    polar bear_0332.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0333.jpg    polar bear_0333.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0334.jpg    polar bear_0334.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0335.jpg    polar bear_0335.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0336.jpg    polar bear_0336.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0337.jpg    polar bear_0337.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0338.jpg    polar bear_0338.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0339.jpg    polar bear_0339.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0340.jpg    polar bear_0340.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0341.jpg    polar bear_0341.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0342.jpg    polar bear_0342.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0343.jpg    polar bear_0343.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0344.jpg    polar bear_0344.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0345.jpg    polar bear_0345.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0346.jpg    polar bear_0346.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0347.jpg    polar bear_0347.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0348.jpg    polar bear_0348.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0349.jpg    polar bear_0349.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0350.jpg    polar bear_0350.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0351.jpg    polar bear_0351.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0352.jpg    polar bear_0352.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0353.jpg    polar bear_0353.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0354.jpg    polar bear_0354.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0355.jpg    polar bear_0355.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0356.jpg    polar bear_0356.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0357.jpg    polar bear_0357.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0358.jpg    polar bear_0358.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0359.jpg    polar bear_0359.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0360.jpg    polar bear_0360.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0361.jpg    polar bear_0361.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0362.jpg    polar bear_0362.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0363.jpg    polar bear_0363.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0364.jpg    polar bear_0364.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0365.jpg    polar bear_0365.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0366.jpg    polar bear_0366.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0367.jpg    polar bear_0367.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0368.jpg    polar bear_0368.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0369.jpg    polar bear_0369.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0370.jpg    polar bear_0370.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0371.jpg    polar bear_0371.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0372.jpg    polar bear_0372.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0373.jpg    polar bear_0373.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0374.jpg    polar bear_0374.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0375.jpg    polar bear_0375.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0376.jpg    polar bear_0376.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0377.jpg    polar bear_0377.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0378.jpg    polar bear_0378.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0379.jpg    polar bear_0379.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0380.jpg    polar bear_0380.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0381.jpg    polar bear_0381.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0382.jpg    polar bear_0382.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0383.jpg    polar bear_0383.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0384.jpg    polar bear_0384.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0385.jpg    polar bear_0385.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0386.jpg    polar bear_0386.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0387.jpg    polar bear_0387.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0388.jpg    polar bear_0388.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0389.jpg    polar bear_0389.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0390.jpg    polar bear_0390.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0391.jpg    polar bear_0391.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0392.jpg    polar bear_0392.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0393.jpg    polar bear_0393.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0394.jpg    polar bear_0394.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0395.jpg    polar bear_0395.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0396.jpg    polar bear_0396.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0397.jpg    polar bear_0397.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0398.jpg    polar bear_0398.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0399.jpg    polar bear_0399.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0400.jpg    polar bear_0400.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0401.jpg    polar bear_0401.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0402.jpg    polar bear_0402.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0403.jpg    polar bear_0403.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0404.jpg    polar bear_0404.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0405.jpg    polar bear_0405.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0406.jpg    polar bear_0406.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0407.jpg    polar bear_0407.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0408.jpg    polar bear_0408.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0409.jpg    polar bear_0409.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0410.jpg    polar bear_0410.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0411.jpg    polar bear_0411.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0412.jpg    polar bear_0412.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0413.jpg    polar bear_0413.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0414.jpg    polar bear_0414.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0415.jpg    polar bear_0415.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0416.jpg    polar bear_0416.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0417.jpg    polar bear_0417.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0418.jpg    polar bear_0418.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0419.jpg    polar bear_0419.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0420.jpg    polar bear_0420.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0421.jpg    polar bear_0421.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0422.jpg    polar bear_0422.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0423.jpg    polar bear_0423.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0424.jpg    polar bear_0424.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0425.jpg    polar bear_0425.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0426.jpg    polar bear_0426.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0427.jpg    polar bear_0427.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0428.jpg    polar bear_0428.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0429.jpg    polar bear_0429.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0430.jpg    polar bear_0430.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0431.jpg    polar bear_0431.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0432.jpg    polar bear_0432.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0433.jpg    polar bear_0433.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0434.jpg    polar bear_0434.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0435.jpg    polar bear_0435.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0436.jpg    polar bear_0436.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0437.jpg    polar bear_0437.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0438.jpg    polar bear_0438.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0439.jpg    polar bear_0439.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0440.jpg    polar bear_0440.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0441.jpg    polar bear_0441.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0442.jpg    polar bear_0442.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0443.jpg    polar bear_0443.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0444.jpg    polar bear_0444.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0445.jpg    polar bear_0445.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0446.jpg    polar bear_0446.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0447.jpg    polar bear_0447.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0448.jpg    polar bear_0448.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0449.jpg    polar bear_0449.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0450.jpg    polar bear_0450.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0451.jpg    polar bear_0451.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0452.jpg    polar bear_0452.jpg    polar bear
D:\PYTHON_cem3\modified_dataset\polar bear_0453.jpg    polar bear_0453.jpg    polar bear
